timestamp,ecg_raw,ecg_voltage,temperature,ecg_change_percent,temp_change_celsius,bpm
1764363625.0311756,9801,1.2366,28.99,-4.749224234688279,1.0317346938775493,70
1764363625.1340458,9901,1.2317,28.44,-5.126653315433887,0.4817346938775522,70
1764363625.2365592,10001,1.2317,28.95,-5.126653315433887,0.9917346938775502,70
1764363625.3379598,10101,1.2317,29.1,-5.126653315433887,1.1417346938775523,70
1764363625.4402704,10201,1.2317,28.59,-5.126653315433887,0.6317346938775508,70
1764363625.5423784,10301,1.2317,28.84,-5.126653315433887,0.8817346938775508,70
1764363625.6440597,10401,1.2317,29.17,-5.126653315433887,1.2117346938775526,70
1764363625.7460282,10501,1.2366,28.99,-4.749224234688279,1.0317346938775493,70
1764363625.8480437,10601,1.2317,28.04,-5.126653315433887,0.08173469387755006,70
1764363625.9518175,10701,1.2268,27.39,-5.504082396179512,-0.5682653061224485,70
1764363626.0612042,10801,1.2317,28.81,-5.126653315433887,0.8517346938775496,70
1764363626.1649482,10901,1.2366,29.06,-4.749224234688279,1.1017346938775496,70
1764363626.2689621,11001,1.2317,28.77,-5.126653315433887,0.8117346938775505,70
1764363626.371182,11101,1.2366,29.06,-4.749224234688279,1.1017346938775496,70
1764363626.4733293,11201,1.2317,29.1,-5.126653315433887,1.1417346938775523,70
1764363626.5755827,11301,1.2317,28.95,-5.126653315433887,0.9917346938775502,70
1764363626.677944,11401,1.2317,28.95,-5.126653315433887,0.9917346938775502,70
1764363626.7803638,11501,1.2317,28.7,-5.126653315433887,0.7417346938775502,70
1764363626.8828614,11601,1.2317,28.59,-5.126653315433887,0.6317346938775508,70
1764363626.9851952,11701,1.2268,28.33,-5.504082396179512,0.3717346938775492,70
1764363627.0877724,11801,1.2317,28.92,-5.126653315433887,0.9617346938775526,70
1764363627.189724,11901,1.2268,28.77,-5.504082396179512,0.8117346938775505,70
1764363627.2920067,12001,1.2268,28.04,-5.504082396179512,0.08173469387755006,70
1764363627.3946443,12101,1.2317,29.03,-5.126653315433887,1.071734693877552,70
1764363627.4966137,12201,1.2268,28.66,-5.504082396179512,0.701734693877551,70
1764363627.5996284,12301,1.2219,28.04,-5.8815114769251196,0.08173469387755006,70
1764363627.7017508,12401,1.2268,28.73,-5.504082396179512,0.7717346938775513,70
1764363627.8039021,12501,1.2268,28.88,-5.504082396179512,0.9217346938775499,70
1764363627.906163,12601,1.2268,28.77,-5.504082396179512,0.8117346938775505,70
1764363628.0083187,12701,1.2268,28.4,-5.504082396179512,0.4417346938775495,70
1764363628.1103337,12801,1.2268,28.62,-5.504082396179512,0.6617346938775519,70
1764363628.2122047,12901,1.2268,28.22,-5.504082396179512,0.2617346938775498,70
1764363628.314608,13001,1.2268,28.26,-5.504082396179512,0.3017346938775525,70
1764363628.4178424,13101,1.2268,28.48,-5.504082396179512,0.5217346938775513,70
1764363628.5195749,13201,1.2268,28.99,-5.504082396179512,1.0317346938775493,60
1764363628.6215096,13301,1.2268,28.7,-5.504082396179512,0.7417346938775502,60
1764363628.7238224,13401,1.2268,28.04,-5.504082396179512,0.08173469387755006,60
1764363628.825329,13501,1.2268,27.64,-5.504082396179512,-0.3182653061224485,60
1764363628.927521,13601,1.2317,28.88,-5.126653315433887,0.9217346938775499,60
1764363629.0294943,13701,1.2268,28.99,-5.504082396179512,1.0317346938775493,60
