timestamp,ecg_raw,ecg_voltage,temperature,ecg_change_percent,temp_change_celsius,bpm
1764361897.3247418,9801,1.0899,28.7,-6.249029006483807,-0.11091836734693672,70
1764361897.4275894,9901,1.0997,27.57,-5.406053030948033,-1.2409183673469357,70
1764361897.5300536,10001,1.1046,28.99,-4.984565043180127,0.17908163265306243,70
1764361897.6321292,10101,1.0948,27.97,-5.8275410187159205,-0.8409183673469371,70
1764361897.7342749,10201,1.1095,28.99,-4.563077055412239,0.17908163265306243,70
1764361897.8365667,10301,1.0948,28.15,-5.8275410187159205,-0.6609183673469374,70
1764361897.9389558,10401,1.0997,27.93,-5.406053030948033,-0.8809183673469363,70
1764361898.040541,10501,1.0997,28.33,-5.406053030948033,-0.4809183673469377,70
1764361898.1432004,10601,1.0948,28.15,-5.8275410187159205,-0.6609183673469374,70
1764361898.247507,10701,1.0948,28.37,-5.8275410187159205,-0.440918367346935,70
1764361898.349295,10801,1.0997,28.29,-5.406053030948033,-0.5209183673469369,70
1764361898.4509475,10901,1.0948,28.88,-5.8275410187159205,0.069081632653063,70
1764361898.5528686,11001,1.0948,29.14,-5.8275410187159205,0.32908163265306456,70
1764361898.6548183,11101,1.0997,29.1,-5.406053030948033,0.2890816326530654,70
1764361898.7572742,11201,1.0997,28.92,-5.406053030948033,0.1090816326530657,70
1764361898.860301,11301,1.0948,28.59,-5.8275410187159205,-0.22091836734693615,70
1764361898.9630861,11401,1.0948,28.88,-5.8275410187159205,0.069081632653063,70
1764361899.0652347,11501,1.0948,28.37,-5.8275410187159205,-0.440918367346935,70
1764361899.1672637,11601,1.0997,28.95,-5.406053030948033,0.13908163265306328,70
1764361899.2693825,11701,1.0948,28.04,-5.8275410187159205,-0.7709183673469369,70
1764361899.3710926,11801,1.0948,28.73,-5.8275410187159205,-0.08091836734693558,70
1764361899.472843,11901,1.0948,29.14,-5.8275410187159205,0.32908163265306456,70
1764361899.5747795,12001,1.0948,28.48,-5.8275410187159205,-0.3309183673469356,70
1764361899.6770284,12101,1.0948,27.68,-5.8275410187159205,-1.1309183673469363,70
1764361899.7788308,12201,1.0948,27.82,-5.8275410187159205,-0.9909183673469357,70
1764361899.880484,12301,1.0997,29.03,-5.406053030948033,0.21908163265306513,70
1764361899.9821584,12401,1.0948,28.33,-5.8275410187159205,-0.4809183673469377,70
1764361900.083883,12501,1.0948,28.7,-5.8275410187159205,-0.11091836734693672,70
1764361900.1862795,12601,1.0948,28.48,-5.8275410187159205,-0.3309183673469356,70
1764361900.2884116,12701,1.0997,29.06,-5.406053030948033,0.2490816326530627,70
1764361900.3903873,12801,1.0948,27.64,-5.8275410187159205,-1.1709183673469354,70
1764361900.4944494,12901,1.0997,29.14,-5.406053030948033,0.32908163265306456,70
1764361900.5964968,13001,1.0997,28.88,-5.406053030948033,0.069081632653063,70
1764361900.698374,13101,1.0948,28.15,-5.8275410187159205,-0.6609183673469374,70
1764361900.8004293,13201,1.0948,28.92,-5.8275410187159205,0.1090816326530657,70
1764361900.9028091,13301,1.0899,28.59,-6.249029006483807,-0.22091836734693615,70
1764361901.0050724,13401,1.0899,28.37,-6.249029006483807,-0.440918367346935,54
1764361901.1076925,13501,1.0899,28.59,-6.249029006483807,-0.22091836734693615,54
1764361901.2096481,13601,1.0655,27.68,-8.34786714965457,-1.1309183673469363,54
1764361901.311446,13701,1.0948,28.15,-5.8275410187159205,-0.6609183673469374,54
1764361901.4133685,13801,1.0948,28.95,-5.8275410187159205,0.13908163265306328,54
