timestamp,ecg_raw,ecg_voltage,temperature,ecg_change_percent,temp_change_celsius,bpm
1764359029.4201572,9801,1.129,28.77,-6.3135593937926195,0.08948979591836803,70
1764359029.5220819,9901,1.129,29.03,-6.3135593937926195,0.3494897959183696,70
1764359029.6244354,10001,1.1241,28.33,-6.7201701634741156,-0.35051020408163325,70
1764359029.727284,10101,1.1241,29.03,-6.7201701634741156,0.3494897959183696,70
1764359029.8298671,10201,1.1241,28.77,-6.7201701634741156,0.08948979591836803,70
1764359029.932411,10301,1.1241,28.48,-6.7201701634741156,-0.20051020408163112,70
1764359030.0345638,10401,1.129,28.88,-6.3135593937926195,0.19948979591836746,70
1764359030.1361449,10501,1.129,28.66,-6.3135593937926195,-0.0205102040816314,70
1764359030.2381983,10601,1.129,29.03,-6.3135593937926195,0.3494897959183696,70
1764359030.3401937,10701,1.1241,27.82,-6.7201701634741156,-0.8605102040816313,70
1764359030.442727,10801,1.129,28.04,-6.3135593937926195,-0.6405102040816324,70
1764359030.545372,10901,1.129,28.95,-6.3135593937926195,0.26948979591836775,70
1764359030.6488016,11001,1.129,28.29,-6.3135593937926195,-0.3905102040816324,70
1764359030.75091,11101,1.1241,27.93,-6.7201701634741156,-0.7505102040816318,70
1764359030.8534534,11201,1.129,28.92,-6.3135593937926195,0.23948979591837016,70
1764359030.9554658,11301,1.1193,28.81,-7.118482754182537,0.12948979591836718,70
1764359031.0580945,11401,1.129,28.95,-6.3135593937926195,0.26948979591836775,70
1764359031.160685,11501,1.1241,28.66,-6.7201701634741156,-0.0205102040816314,70
1764359031.2629201,11601,1.1241,28.51,-6.7201701634741156,-0.17051020408162998,70
1764359031.3649902,11701,1.129,28.7,-6.3135593937926195,0.019489795918367747,70
1764359031.4674103,11801,1.129,28.95,-6.3135593937926195,0.26948979591836775,70
1764359031.5695941,11901,1.129,28.55,-6.3135593937926195,-0.13051020408163083,70
1764359031.6718297,12001,1.1241,29.03,-6.7201701634741156,0.3494897959183696,70
1764359031.775886,12101,1.1241,28.77,-6.7201701634741156,0.08948979591836803,70
1764359031.8776855,12201,1.1241,29.03,-6.7201701634741156,0.3494897959183696,70
1764359031.9794486,12301,1.1193,28.95,-7.118482754182537,0.26948979591836775,70
1764359032.0817869,12401,1.1241,28.04,-6.7201701634741156,-0.6405102040816324,70
1764359032.1844826,12501,1.1241,29.06,-6.7201701634741156,0.3794897959183672,81
1764359032.287029,12601,1.1241,27.54,-6.7201701634741156,-1.1405102040816324,81
1764359032.3893654,12701,1.1144,28.33,-7.52509352386403,-0.35051020408163325,75
1764359032.4923208,12801,1.129,28.48,-6.3135593937926195,-0.20051020408163112,73
1764359032.5942988,12901,1.1095,28.73,-7.931704293545544,0.049489795918368884,72
1764359032.6960974,13001,1.1193,28.59,-7.118482754182537,-0.09051020408163168,72
1764359032.7981825,13101,1.1241,29.03,-6.7201701634741156,0.3494897959183696,73
1764359032.9008064,13201,1.1241,28.99,-6.7201701634741156,0.3094897959183669,78
1764359033.0028927,13301,1.1241,27.64,-6.7201701634741156,-1.040510204081631,83
1764359033.1055045,13401,1.1193,28.08,-7.118482754182537,-0.6005102040816332,84
1764359033.2077801,13501,1.1193,27.97,-7.118482754182537,-0.7105102040816327,82
1764359033.3099344,13601,1.1241,28.81,-6.7201701634741156,0.12948979591836718,80
1764359033.4118037,13701,1.1241,28.4,-6.7201701634741156,-0.28051020408163296,78
1764359033.5134554,13801,1.1241,28.73,-6.7201701634741156,0.049489795918368884,75
1764359033.6158822,13901,1.1241,27.82,-6.7201701634741156,-0.8605102040816313,75
1764359033.717982,14001,1.1193,28.59,-7.118482754182537,-0.09051020408163168,75
1764359033.820082,14101,1.1193,28.81,-7.118482754182537,0.12948979591836718,75
1764359033.921953,14201,1.1241,28.81,-6.7201701634741156,0.12948979591836718,75
1764359034.0244741,14301,1.1193,27.9,-7.118482754182537,-0.780510204081633,72
1764359034.1265626,14401,1.1193,29.03,-7.118482754182537,0.3494897959183696,70
1764359034.2286189,14501,1.1193,28.51,-7.118482754182537,-0.17051020408162998,67
1764359034.3310843,14601,1.1144,28.0,-7.52509352386403,-0.6805102040816315,65
1764359034.4338174,14701,1.1193,28.66,-7.118482754182537,-0.0205102040816314,63
1764359034.5360699,14801,1.1241,28.66,-6.7201701634741156,-0.0205102040816314,63
1764359034.6392999,14901,1.1241,28.44,-6.7201701634741156,-0.24051020408163026,62
1764359034.7417219,15001,1.1193,28.48,-7.118482754182537,-0.20051020408163112,61
1764359034.8436205,15101,1.1193,28.0,-7.118482754182537,-0.6805102040816315,61
1764359034.9461348,15201,1.1193,28.37,-7.118482754182537,-0.31051020408163055,60
1764359035.0481815,15301,1.1193,28.62,-7.118482754182537,-0.06051020408163055,60
1764359035.1504433,15401,1.1193,28.99,-7.118482754182537,0.3094897959183669,61
1764359035.252632,15501,1.1193,28.44,-7.118482754182537,-0.24051020408163026,60
1764359035.3558638,15601,1.1193,28.95,-7.118482754182537,0.26948979591836775,59
1764359035.4589496,15701,1.1193,28.55,-7.118482754182537,-0.13051020408163083,56
1764359035.5606647,15801,1.1193,28.77,-7.118482754182537,0.08948979591836803,53
1764359035.663444,15901,1.1193,28.4,-7.118482754182537,-0.28051020408163296,49
1764359035.7656918,16001,1.1193,28.4,-7.118482754182537,-0.28051020408163296,50
1764359035.8679237,16101,1.1241,28.81,-6.7201701634741156,0.12948979591836718,50
1764359035.9711854,16201,1.1144,27.9,-7.52509352386403,-0.780510204081633,52
1764359036.074081,16301,1.1144,27.9,-7.52509352386403,-0.780510204081633,54
1764359036.1761887,16401,1.1193,28.04,-7.118482754182537,-0.6405102040816324,57
1764359036.278478,16501,1.1193,28.48,-7.118482754182537,-0.20051020408163112,57
1764359036.3811436,16601,1.1144,28.08,-7.52509352386403,-0.6005102040816332,57
1764359036.483923,16701,1.1193,27.39,-7.118482754182537,-1.290510204081631,57
1764359036.5858538,16801,1.1193,28.26,-7.118482754182537,-0.42051020408163,58
1764359036.6882124,16901,1.1241,28.62,-6.7201701634741156,-0.06051020408163055,58
1764359036.7907403,17001,1.1193,27.79,-7.118482754182537,-0.8905102040816324,59
1764359036.8925538,17101,1.1241,28.66,-6.7201701634741156,-0.0205102040816314,60
1764359036.9946258,17201,1.1193,27.82,-7.118482754182537,-0.8605102040816313,60
1764359037.097401,17301,1.1144,28.4,-7.52509352386403,-0.28051020408163296,60
1764359037.2000456,17401,1.129,28.92,-6.3135593937926195,0.23948979591837016,60
1764359037.302779,17501,1.1193,28.88,-7.118482754182537,0.19948979591836746,60
1764359037.4057906,17601,1.1193,28.81,-7.118482754182537,0.12948979591836718,60
1764359037.5077865,17701,1.1241,28.81,-6.7201701634741156,0.12948979591836718,56
1764359037.6098585,17801,1.1241,27.54,-6.7201701634741156,-1.1405102040816324,52
1764359037.7123394,17901,1.1193,27.97,-7.118482754182537,-0.7105102040816327,49
1764359037.8149533,18001,1.1241,28.81,-6.7201701634741156,0.12948979591836718,45
1764359037.9168918,18101,1.1241,28.29,-6.7201701634741156,-0.3905102040816324,41
