timestamp,ecg_raw,ecg_voltage,temperature,ecg_change_percent,temp_change_celsius,bpm
1764364719.6361284,340,1.66015625,36.71794316154187,3.1092050850053647,-0.04845622939789962,55
1764364719.736893,335,1.6357421875,36.746255232295795,1.5928932455199916,-0.020144158643972787,56
1764364719.8378096,329,1.6064453125,36.83771545156647,-0.2266809618624559,0.0713160606266996,56
1764364719.9398367,331,1.6162109375,36.776577278834765,0.37984377393169333,0.010177887894997184,56
1764364720.0409434,321,1.5673828125,36.631638768030676,-2.652779905039053,-0.1347606229090914,57
1764364720.1422143,336,1.640625,36.90658464005869,1.896155613417066,0.14018524911892172,57
1764364720.2436945,337,1.6455078125,36.68590232703448,2.1994179813141406,-0.080497063905284,56
1764364720.345076,329,1.6064453125,36.74017628984971,-0.2266809618624559,-0.026223101090060652,57
1764364720.4463828,325,1.5869140625,36.859199969139254,-1.4397304334507544,0.09280057819948695,57
1764364720.547598,327,1.5966796875,36.6216412671466,-0.8332056976566051,-0.14475812379316721,57
1764364720.649086,325,1.5869140625,36.73371532361813,-1.4397304334507544,-0.03268406732163953,58
1764364720.7511373,338,1.650390625,36.697518920036124,2.5026803492112157,-0.06888047090364324,58
1764364720.8522701,325,1.5869140625,36.590764978836674,-1.4397304334507544,-0.1756344121030935,57
1764364720.9536228,337,1.6455078125,36.81323187595758,2.1994179813141406,0.04683248501780923,56
1764364721.0548375,321,1.5673828125,36.71578711103774,-2.652779905039053,-0.0506122799020261,55
1764364721.1556933,321,1.5673828125,36.68537677929229,-2.652779905039053,-0.0810226116474766,53
1764364721.2569358,333,1.6259765625,36.61122184852794,0.9863685097258426,-0.15517754241182757,52
1764364721.357951,337,1.6455078125,36.679432615624386,2.1994179813141406,-0.086966775315382,52
1764364721.4586926,321,1.5673828125,36.93763510150366,-2.652779905039053,0.17123571056389153,53
1764364721.5602367,340,1.66015625,36.75561703864835,3.1092050850053647,-0.010782352291414554,54
1764364721.661996,332,1.62109375,36.72079445220788,0.6831061418287679,-0.045604938731884204,54
1764364721.7633803,325,1.5869140625,36.95673699661836,-1.4397304334507544,0.19033760567859304,54
1764364721.864386,331,1.6162109375,36.930937042069694,0.37984377393169333,0.16453765112992613,54
1764364721.965423,325,1.5869140625,36.570968884293414,-1.4397304334507544,-0.1954305066463533,54
1764364722.0665245,325,1.5869140625,36.564597034193504,-1.4397304334507544,-0.20180235674626346,53
1764364722.1679187,333,1.6259765625,36.73047788499207,0.9863685097258426,-0.03592150594769805,52
1764364722.2691503,324,1.58203125,36.91652770937843,-1.7429928013478289,0.1501283184386608,53
1764364722.3704576,321,1.5673828125,36.79175192018398,-2.652779905039053,0.025352529244209165,54
1764364722.471194,338,1.650390625,36.6248400901867,2.5026803492112157,-0.141559300753066,55
1764364722.572352,327,1.5966796875,36.646385492996096,-0.8332056976566051,-0.12001389794367157,55
1764364722.6735668,332,1.62109375,36.92938490007084,0.6831061418287679,0.1629855091310759,55
1764364722.7749028,324,1.58203125,36.928608158167314,-1.7429928013478289,0.16220876722754696,55
1764364722.8759403,324,1.58203125,36.82695502962881,-1.7429928013478289,0.060555638689045566,54
1764364722.976991,333,1.6259765625,36.760990874373746,0.9863685097258426,-0.005408516566021149,53
1764364723.0779188,327,1.5966796875,36.86945390241646,-0.8332056976566051,0.10305451147669231,53
1764364723.179465,331,1.6162109375,36.890897672199046,0.37984377393169333,0.12449828125927809,53
1764364723.2814496,333,1.6259765625,36.81527147725761,0.9863685097258426,0.0488720863178429,53
1764364723.3827019,322,1.572265625,36.88461679418883,-2.349517537141978,0.11821740324906216,53
1764364723.4839928,325,1.5869140625,36.60026746595495,-1.4397304334507544,-0.16613192498481766,54
1764364723.58497,324,1.58203125,36.711928309506526,-1.7429928013478289,-0.054471081433241864,54
1764364723.687106,322,1.572265625,36.7318304202544,-2.349517537141978,-0.03456897068537046,55
1764364723.7879004,326,1.591796875,36.848621102202735,-1.1364680655536796,0.08222171126296729,56
1764364723.8890898,327,1.5966796875,36.804842551253216,-0.8332056976566051,0.03844316031344874,56
1764364723.9900005,327,1.5966796875,36.568483735442584,-0.8332056976566051,-0.1979156554971837,57
1764364724.091671,325,1.5869140625,36.63124721932321,-1.4397304334507544,-0.13515217161656068,57
1764364724.1931236,334,1.630859375,36.95512227201038,1.289630877622917,0.18872288107061053,57
1764364724.2941802,321,1.5673828125,36.687534536657935,-2.652779905039053,-0.07886485428183221,56
1764364724.3953135,324,1.58203125,36.59710806137181,-1.7429928013478289,-0.16929132956795456,56
1764364724.496583,323,1.5771484375,36.81240856323243,-2.0462551692449034,0.046009172292663436,56
1764364724.5976148,340,1.66015625,36.62706032314411,3.1092050850053647,-0.1393390677956603,57
1764364724.6989686,330,1.611328125,36.623928724130494,0.0765814060346187,-0.1424706668092739,57
1764364724.800091,326,1.591796875,36.85459126652058,-1.1364680655536796,0.08819187558081154,57
1764364724.9011867,334,1.630859375,36.8806310602996,1.289630877622917,0.11423166935983176,57
1764364725.0019972,322,1.572265625,36.7769405167302,-2.349517537141978,0.010541125790432204,57
1764364725.103872,320,1.5625,36.954783251968664,-2.956042272936127,0.18838386102889615,57
1764364725.2049317,325,1.5869140625,36.63629016236195,-1.4397304334507544,-0.13010922857781537,58
1764364725.3058796,337,1.6455078125,36.68564041194009,2.1994179813141406,-0.08075897899967543,58
1764364725.4071755,332,1.62109375,36.58515092927117,0.6831061418287679,-0.18124846166859498,59
1764364725.5084443,332,1.62109375,36.64200295051388,0.6831061418287679,-0.12439644042589038,60
1764364725.609517,327,1.5966796875,36.78377300304644,-0.8332056976566051,0.017373612106673875,60
1764364725.7111752,334,1.630859375,36.8900848154906,1.289630877622917,0.12368542455083542,61
1764364725.8125353,329,1.6064453125,36.57428732452896,-0.2266809618624559,-0.19211206641080736,62
1764364725.9137926,334,1.630859375,36.88886977119934,1.289630877622917,0.12247038025957124,62
1764364726.0156097,327,1.5966796875,36.7725161318561,-0.8332056976566051,0.006116740916333185,62
1764364726.116635,326,1.591796875,36.7993014832314,-1.1364680655536796,0.032902092291635654,63
1764364726.2176635,326,1.591796875,36.90437395800716,-1.1364680655536796,0.13797456706739553,63
1764364726.318845,334,1.630859375,36.706863384222515,1.289630877622917,-0.05953600671725212,64
1764364726.420162,333,1.6259765625,36.7186811978435,0.9863685097258426,-0.04771819309626579,65
1764364726.5211504,320,1.5625,36.5835304050929,-2.956042272936127,-0.1828689858468664,65
1764364726.6220613,325,1.5869140625,36.81132951118716,-1.4397304334507544,0.04493012024739329,65
1764364726.723298,325,1.5869140625,36.58191722134588,-1.4397304334507544,-0.18448216959388475,65
1764364726.824488,326,1.591796875,36.83401625810694,-1.1364680655536796,0.06761686716717463,65
1764364726.9257045,325,1.5869140625,36.71523830913155,-1.4397304334507544,-0.051161081808217546,65
1764364727.0270042,337,1.6455078125,36.635857451633065,2.1994179813141406,-0.13054193930670266,65
1764364727.1285043,337,1.6455078125,36.94431653775713,2.1994179813141406,0.17791714681736437,66
1764364727.2296836,340,1.66015625,36.85536252936381,3.1092050850053647,0.08896313842404169,66
1764364727.330876,338,1.650390625,36.67184357863013,2.5026803492112157,-0.09455581230963617,65
1764364727.431977,323,1.5771484375,36.79012672178505,-2.0462551692449034,0.02372733084528278,64
1764364727.5329723,333,1.6259765625,36.910387784501125,0.9863685097258426,0.14398839356135795,64
1764364727.634108,338,1.650390625,36.846415742595994,2.5026803492112157,0.08001635165622645,63
1764364727.7349064,324,1.58203125,36.735920033618946,-1.7429928013478289,-0.03047935732082152,62
1764364727.8358128,339,1.6552734375,36.90131662001728,2.8059427171082905,0.1349172290775158,62
1764364727.9372418,337,1.6455078125,36.82077417272464,2.1994179813141406,0.05437478178487254,63
1764364728.0385706,339,1.6552734375,36.88902582386804,2.8059427171082905,0.12262643292827136,63
1764364728.1395566,329,1.6064453125,36.59483882932407,-0.2266809618624559,-0.17156056161569921,63
1764364728.2407603,323,1.5771484375,36.82540174239995,-2.0462551692449034,0.059002351460179625,64
1764364728.341607,328,1.6015625,36.64318935957514,-0.5299433297595305,-0.12321003136462849,64
1764364728.4429631,325,1.5869140625,36.57363467177353,-1.4397304334507544,-0.1927647191662345,63
